,sl.no,idx.chid,idx.alt,choice,cost,risk,weight,seats,noise,crowdness,convloc,clientele,african,lifeExp,dwage,iwage,educ,fatalism,gender,age,haveChildren,swim,idx.id,av,afrifer,afrihov,afriwat,lifefer,lifehov,lifewat,dwagfer,dwaghov,dwagwat,iwagfer,iwaghov,iwagwat,educfer,educhov,educwat,gendfer,gendhov,gendwat,agefer,agehove,agewat,Childfer,Childhov,Childwat,swimfer,swimhov,swimwat
7008,7008,2525,Ferry,0,28.225054,4.431152,0.3863821,0.8,0.8,0.6,0.6,1,0,57,15.8377905,15.8377905,1,1,0,28,0,1,9190606,1,0,0,0,57,0,0,15.8377905,0,0,15.8377905,0,0,1,0,0,0,0,0,28,0,0,0,0,0,1,0,0
7009,7009,2525,Helicopter,0,76.317032,18.408203,0.3863821,1,1,1,0.8,1,0,57,15.8377905,15.8377905,1,1,0,28,0,1,9190606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,7010,2525,Hovercraft,0,0,0,0,0,0,0,0,0,0,57,15.8377905,15.8377905,1,0,0,28,0,1,9190606,0,0,0,0,0,57,0,0,15.8377905,0,0,15.8377905,0,0,1,0,0,0,0,0,28,0,0,0,0,0,1,0
7011,7011,2525,WaterTaxi,1,45.81345,2.55127,0.3863821,1,0.8,1,1,1,0,57,15.8377905,15.8377905,1,1,0,28,0,1,9190606,1,0,0,0,0,0,57,0,0,15.8377905,0,0,15.8377905,0,0,1,0,0,0,0,0,28,0,0,0,0,0,1
7012,7012,2531,Ferry,0,51.38504,4.431152,0.3863821,0.6,0.6,0.4,0.6,0.6,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,1,0,0,37,0,0,28.0170822,0,0,28.0170822,0,0,1,0,0,1,0,0,48,0,0,1,0,0,0,0,0
7013,7013,2531,Helicopter,0,0,0,0,0,0,0,0,0,1,37,28.0170822,28.0170822,1,0,1,48,1,0,9190702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7014,7014,2531,Hovercraft,0,106.872704,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,0,1,0,0,37,0,0,28.0170822,0,0,28.0170822,0,0,1,0,0,1,0,0,48,0,0,1,0,0,0,0
7015,7015,2531,WaterTaxi,1,110.141365,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,0,0,1,0,0,37,0,0,28.0170822,0,0,28.0170822,0,0,1,0,0,1,0,0,48,0,0,1,0,0,0
7016,7016,2534,Ferry,0,51.38504,4.431152,0.3863821,0.6,0.6,0.4,0.6,0.6,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,1,0,0,37,0,0,28.0170822,0,0,28.0170822,0,0,1,0,0,1,0,0,48,0,0,1,0,0,0,0,0
7017,7017,2534,Helicopter,0,193.199554,18.408203,0.3863821,0.8,0.8,0.8,0.8,0.8,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,7018,2534,Hovercraft,0,106.872704,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,0,1,0,0,37,0,0,28.0170822,0,0,28.0170822,0,0,1,0,0,1,0,0,48,0,0,1,0,0,0,0
7019,7019,2534,WaterTaxi,1,110.141365,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,0,0,1,0,0,37,0,0,28.0170822,0,0,28.0170822,0,0,1,0,0,1,0,0,48,0,0,1,0,0,0
7020,7020,2535,Ferry,0,51.38504,4.431152,0.3863821,0.6,0.6,0.4,0.6,0.6,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,1,0,0,37,0,0,28.0170822,0,0,28.0170822,0,0,1,0,0,1,0,0,48,0,0,1,0,0,0,0,0
7021,7021,2535,Helicopter,0,193.199554,18.408203,0.3863821,0.8,0.8,0.8,0.8,0.8,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,7022,2535,Hovercraft,0,153.771744,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,0,1,0,0,37,0,0,28.0170822,0,0,28.0170822,0,0,1,0,0,1,0,0,48,0,0,1,0,0,0,0
7023,7023,2535,WaterTaxi,1,110.141365,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,1,37,28.0170822,28.0170822,1,8,1,48,1,0,9190702,1,0,0,1,0,0,37,0,0,28.0170822,0,0,28.0170822,0,0,1,0,0,1,0,0,48,0,0,1,0,0,0
7024,7024,2537,Ferry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9190703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7025,7025,2537,Helicopter,0,197.073425,18.408203,0.3863821,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,9,0,0,0,0,9190703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,7026,2537,Hovercraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9190703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,7027,2537,WaterTaxi,1,121.440155,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,0,0,0,0,0,9,0,0,0,0,9190703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,7028,2538,Ferry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9190703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,7029,2538,Helicopter,0,197.073425,18.408203,0.3863821,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,9,0,0,0,0,9190703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,7030,2538,Hovercraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9190703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,7031,2538,WaterTaxi,1,121.440155,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,0,0,0,0,0,9,0,0,0,0,9190703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,7032,2539,Ferry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9190703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7033,7033,2539,Helicopter,0,197.073425,18.408203,0.3863821,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,9,0,0,0,0,9190703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7034,7034,2539,Hovercraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9190703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7035,7035,2539,WaterTaxi,1,121.440155,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,0,0,0,0,0,9,0,0,0,0,9190703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,7036,2540,Ferry,1,134.315094,4.431152,1.4678842,0.8,0.6,0.6,0.8,0.8,1,33,78.9481964,78.9481964,1,4,1,42,1,0,9190704,1,1,0,0,33,0,0,78.9481964,0,0,78.9481964,0,0,1,0,0,1,0,0,42,0,0,1,0,0,0,0,0
7037,7037,2540,Helicopter,0,0,0,0,0,0,0,0,0,1,33,78.9481964,78.9481964,1,0,1,42,1,0,9190704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7038,7038,2540,Hovercraft,0,0,0,0,0,0,0,0,0,1,33,78.9481964,78.9481964,1,0,1,42,1,0,9190704,0,0,1,0,0,33,0,0,78.9481964,0,0,78.9481964,0,0,1,0,0,1,0,0,42,0,0,1,0,0,0,0
7039,7039,2540,WaterTaxi,0,100.748421,2.55127,1.4678842,0.6,0.6,0.8,0.8,0.8,1,33,78.9481964,78.9481964,1,4,1,42,1,0,9190704,1,0,0,1,0,0,33,0,0,78.9481964,0,0,78.9481964,0,0,1,0,0,1,0,0,42,0,0,1,0,0,0
7040,7040,2541,Ferry,0,134.315094,4.431152,1.4678842,0.8,0.6,0.6,0.8,0.8,1,33,78.9481964,78.9481964,1,4,1,42,1,0,9190704,1,1,0,0,33,0,0,78.9481964,0,0,78.9481964,0,0,1,0,0,1,0,0,42,0,0,1,0,0,0,0,0
7041,7041,2541,Helicopter,0,0,0,0,0,0,0,0,0,1,33,78.9481964,78.9481964,1,0,1,42,1,0,9190704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,7042,2541,Hovercraft,0,0,0,0,0,0,0,0,0,1,33,78.9481964,78.9481964,1,0,1,42,1,0,9190704,0,0,1,0,0,33,0,0,78.9481964,0,0,78.9481964,0,0,1,0,0,1,0,0,42,0,0,1,0,0,0,0
7043,7043,2541,WaterTaxi,1,100.748421,2.55127,1.4678842,0.6,0.6,0.8,0.8,0.8,1,33,78.9481964,78.9481964,1,4,1,42,1,0,9190704,1,0,0,1,0,0,33,0,0,78.9481964,0,0,78.9481964,0,0,1,0,0,1,0,0,42,0,0,1,0,0,0
7044,7044,2542,Ferry,0,122.498245,4.431152,0.3863821,0.8,0.4,0.4,0.8,0.6,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0,0
7045,7045,2542,Helicopter,0,0,0,0,0,0,0,0,0,1,33,0,70.6850052,1,0,1,52,1,0,9190705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,7046,2542,Hovercraft,0,126.784401,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0
7047,7047,2542,WaterTaxi,1,135.030991,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,0,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0
7048,7048,2545,Ferry,0,122.498245,4.431152,0.3863821,0.8,0.4,0.4,0.8,0.6,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0,0
7049,7049,2545,Helicopter,0,201.733139,18.408203,0.3863821,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7050,7050,2545,Hovercraft,0,126.784401,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0
7051,7051,2545,WaterTaxi,1,135.030991,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,0,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0
7052,7052,2546,Ferry,0,122.498245,4.431152,0.3863821,0.8,0.4,0.4,0.8,0.6,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0,0
7053,7053,2546,Helicopter,0,201.733139,18.408203,0.3863821,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,7054,2546,Hovercraft,0,126.784401,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0,0
7055,7055,2546,WaterTaxi,1,135.030991,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,1,33,0,70.6850052,1,9,1,52,1,0,9190705,1,0,0,1,0,0,33,0,0,0,0,0,70.6850052,0,0,1,0,0,1,0,0,52,0,0,1,0,0,0
7056,7056,2547,Ferry,1,59.736721,4.431152,1.4678842,0.8,0.8,0.8,0.8,0.8,0,47,34.6420326,34.6420326,1,3,1,38,1,1,9190706,1,0,0,0,47,0,0,34.6420326,0,0,34.6420326,0,0,1,0,0,1,0,0,38,0,0,1,0,0,1,0,0
7057,7057,2547,Helicopter,0,0,0,0,0,0,0,0,0,0,47,34.6420326,34.6420326,1,0,1,38,1,1,9190706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,7058,2547,Hovercraft,0,56.166283,3.881836,1.4678842,0.8,0.8,0.8,0.8,0.8,0,47,34.6420326,34.6420326,1,3,1,38,1,1,9190706,1,0,0,0,0,47,0,0,34.6420326,0,0,34.6420326,0,0,1,0,0,1,0,0,38,0,0,1,0,0,1,0
7059,7059,2547,WaterTaxi,0,60.207851,2.55127,1.4678842,0.8,0.8,0.8,0.8,0.8,0,47,34.6420326,34.6420326,1,3,1,38,1,1,9190706,1,0,0,0,0,0,47,0,0,34.6420326,0,0,34.6420326,0,0,1,0,0,1,0,0,38,0,0,1,0,0,1
7060,7060,2548,Ferry,0,59.736721,4.431152,1.4678842,0.8,0.8,0.8,0.8,0.8,0,47,34.6420326,34.6420326,1,3,1,38,1,1,9190706,1,0,0,0,47,0,0,34.6420326,0,0,34.6420326,0,0,1,0,0,1,0,0,38,0,0,1,0,0,1,0,0
7061,7061,2548,Helicopter,0,0,0,0,0,0,0,0,0,0,47,34.6420326,34.6420326,1,0,1,38,1,1,9190706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,7062,2548,Hovercraft,0,56.166283,3.881836,1.4678842,0.8,0.8,0.8,0.8,0.8,0,47,34.6420326,34.6420326,1,3,1,38,1,1,9190706,1,0,0,0,0,47,0,0,34.6420326,0,0,34.6420326,0,0,1,0,0,1,0,0,38,0,0,1,0,0,1,0
7063,7063,2548,WaterTaxi,1,60.207851,2.55127,1.4678842,0.8,0.8,0.8,0.8,0.8,0,47,34.6420326,34.6420326,1,3,1,38,1,1,9190706,1,0,0,0,0,0,47,0,0,34.6420326,0,0,34.6420326,0,0,1,0,0,1,0,0,38,0,0,1,0,0,1
7064,7064,2549,Ferry,0,131.342682,4.431152,1.2156152,0.6,0.6,0.4,0.8,0.6,0,30,77.7285995,77.7285995,1,8,1,50,1,1,9190708,1,0,0,0,30,0,0,77.7285995,0,0,77.7285995,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1,0,0
7065,7065,2549,Helicopter,0,0,0,0,0,0,0,0,0,0,30,77.7285995,77.7285995,1,0,1,50,1,1,9190708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7066,7066,2549,Hovercraft,1,72.173599,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,0,30,77.7285995,77.7285995,1,8,1,50,1,1,9190708,1,0,0,0,0,30,0,0,77.7285995,0,0,77.7285995,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1,0
7067,7067,2549,WaterTaxi,0,81.241936,2.55127,1.2156152,0.8,0.8,0.8,0.8,0.8,0,30,77.7285995,77.7285995,1,8,1,50,1,1,9190708,1,0,0,0,0,0,30,0,0,77.7285995,0,0,77.7285995,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1
7068,7068,2552,Ferry,0,131.342682,4.431152,1.2156152,0.6,0.6,0.4,0.8,0.6,0,30,77.7285995,77.7285995,1,8,1,50,1,1,9190708,1,0,0,0,30,0,0,77.7285995,0,0,77.7285995,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1,0,0
7069,7069,2552,Helicopter,0,0,0,0,0,0,0,0,0,0,30,77.7285995,77.7285995,1,0,1,50,1,1,9190708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,7070,2552,Hovercraft,0,72.173599,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,0,30,77.7285995,77.7285995,1,8,1,50,1,1,9190708,1,0,0,0,0,30,0,0,77.7285995,0,0,77.7285995,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1,0
7071,7071,2552,WaterTaxi,1,81.241936,2.55127,1.2156152,0.8,0.8,0.8,0.8,0.8,0,30,77.7285995,77.7285995,1,8,1,50,1,1,9190708,1,0,0,0,0,0,30,0,0,77.7285995,0,0,77.7285995,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1
7072,7072,2553,Ferry,0,131.342682,4.431152,1.2156152,0.6,0.6,0.4,0.8,0.6,0,30,77.7285995,77.7285995,1,8,1,50,1,1,9190708,1,0,0,0,30,0,0,77.7285995,0,0,77.7285995,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1,0,0
7073,7073,2553,Helicopter,0,0,0,0,0,0,0,0,0,0,30,77.7285995,77.7285995,1,0,1,50,1,1,9190708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7074,7074,2553,Hovercraft,0,72.173599,3.881836,1.2156152,0.8,0.8,0.8,0.8,0.8,0,30,77.7285995,77.7285995,1,8,1,50,1,1,9190708,1,0,0,0,0,30,0,0,77.7285995,0,0,77.7285995,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1,0
7075,7075,2553,WaterTaxi,1,81.241936,2.55127,1.2156152,0.8,0.8,0.8,0.8,0.8,0,30,77.7285995,77.7285995,1,8,1,50,1,1,9190708,1,0,0,0,0,0,30,0,0,77.7285995,0,0,77.7285995,0,0,1,0,0,1,0,0,50,0,0,1,0,0,1
7076,7076,2554,Ferry,0,122.498245,4.431152,0.3863821,0.4,0.4,0.2,0.2,0.4,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,1,0,0,21,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0,0,0
7077,7077,2554,Helicopter,0,0,0,0,0,0,0,0,0,1,21,0,70.6850052,1,0,0,64,1,0,9190801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7078,7078,2554,Hovercraft,0,126.784401,3.881836,0.3863821,1,0.4,1,1,0.8,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,0,1,0,0,21,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0,0
7079,7079,2554,WaterTaxi,1,135.030991,2.55127,0.3863821,0.8,0.8,0.8,1,0.8,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,0,0,1,0,0,21,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0
7080,7080,2557,Ferry,0,122.498245,4.431152,0.3863821,0.4,0.4,0.2,0.2,0.4,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,1,0,0,21,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0,0,0
7081,7081,2557,Helicopter,0,201.733139,18.408203,0.3863821,0.4,0.2,0.6,1,0.6,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7082,7082,2557,Hovercraft,0,173.683441,3.881836,0.3863821,1,0.4,1,1,0.8,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,0,1,0,0,21,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0,0
7083,7083,2557,WaterTaxi,1,135.030991,2.55127,0.3863821,0.8,0.8,0.8,1,0.8,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,0,0,1,0,0,21,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0
7084,7084,2558,Ferry,0,122.498245,4.431152,0.3863821,0.4,0.4,0.2,0.2,0.4,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,1,0,0,21,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0,0,0
7085,7085,2558,Helicopter,0,201.733139,18.408203,0.3863821,0.4,0.2,0.6,1,0.6,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7086,7086,2558,Hovercraft,0,173.683441,3.881836,0.3863821,1,0.4,1,1,0.8,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,0,1,0,0,21,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0,0
7087,7087,2558,WaterTaxi,1,135.030991,2.55127,0.3863821,0.8,0.8,0.8,1,0.8,1,21,0,70.6850052,1,1,0,64,1,0,9190801,1,0,0,1,0,0,21,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,64,0,0,1,0,0,0
7088,7088,2559,Ferry,0,56.573387,4.431152,0.3863821,0.4,0.2,0.2,0.6,0.6,1,42,31.1300907,31.1300907,1,1,1,43,1,1,9190802,1,1,0,0,42,0,0,31.1300907,0,0,31.1300907,0,0,1,0,0,1,0,0,43,0,0,1,0,0,1,0,0
7089,7089,2559,Helicopter,0,0,0,0,0,0,0,0,0,1,42,31.1300907,31.1300907,1,0,1,43,1,1,9190802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7090,7090,2559,Hovercraft,0,108.325447,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,1,42,31.1300907,31.1300907,1,1,1,43,1,1,9190802,1,0,1,0,0,42,0,0,31.1300907,0,0,31.1300907,0,0,1,0,0,1,0,0,43,0,0,1,0,0,1,0
7091,7091,2559,WaterTaxi,1,111.957291,2.55127,0.3863821,0.8,0.8,1,0.8,0.8,1,42,31.1300907,31.1300907,1,1,1,43,1,1,9190802,1,0,0,1,0,0,42,0,0,31.1300907,0,0,31.1300907,0,0,1,0,0,1,0,0,43,0,0,1,0,0,1
7092,7092,2562,Ferry,0,56.573387,4.431152,0.3863821,0.4,0.2,0.2,0.6,0.6,1,42,31.1300907,31.1300907,1,1,1,43,1,1,9190802,1,1,0,0,42,0,0,31.1300907,0,0,31.1300907,0,0,1,0,0,1,0,0,43,0,0,1,0,0,1,0,0
7093,7093,2562,Helicopter,0,0,0,0,0,0,0,0,0,1,42,31.1300907,31.1300907,1,0,1,43,1,1,9190802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7094,7094,2562,Hovercraft,0,108.325447,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,1,42,31.1300907,31.1300907,1,1,1,43,1,1,9190802,1,0,1,0,0,42,0,0,31.1300907,0,0,31.1300907,0,0,1,0,0,1,0,0,43,0,0,1,0,0,1,0
7095,7095,2562,WaterTaxi,1,111.957291,2.55127,0.3863821,0.8,0.8,1,0.8,0.8,1,42,31.1300907,31.1300907,1,1,1,43,1,1,9190802,1,0,0,1,0,0,42,0,0,31.1300907,0,0,31.1300907,0,0,1,0,0,1,0,0,43,0,0,1,0,0,1
7096,7096,2563,Ferry,0,56.573387,4.431152,0.3863821,0.4,0.2,0.2,0.6,0.6,1,42,31.1300907,31.1300907,1,1,1,43,1,1,9190802,1,1,0,0,42,0,0,31.1300907,0,0,31.1300907,0,0,1,0,0,1,0,0,43,0,0,1,0,0,1,0,0
7097,7097,2563,Helicopter,0,0,0,0,0,0,0,0,0,1,42,31.1300907,31.1300907,1,0,1,43,1,1,9190802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7098,7098,2563,Hovercraft,0,108.325447,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,1,42,31.1300907,31.1300907,1,1,1,43,1,1,9190802,1,0,1,0,0,42,0,0,31.1300907,0,0,31.1300907,0,0,1,0,0,1,0,0,43,0,0,1,0,0,1,0
7099,7099,2563,WaterTaxi,1,111.957291,2.55127,0.3863821,0.8,0.8,1,0.8,0.8,1,42,31.1300907,31.1300907,1,1,1,43,1,1,9190802,1,0,0,1,0,0,42,0,0,31.1300907,0,0,31.1300907,0,0,1,0,0,1,0,0,43,0,0,1,0,0,1
7100,7100,2564,Ferry,0,98.227867,4.431152,0.3863821,0.4,0.2,0.2,0.4,0.6,1,42,57.736721,57.736721,1,3,1,43,1,0,9190803,1,1,0,0,42,0,0,57.736721,0,0,57.736721,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0,0,0
7101,7101,2564,Helicopter,0,0,0,0,0,0,0,0,0,1,42,57.736721,57.736721,1,0,1,43,1,0,9190803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,7102,2564,Hovercraft,0,66.943802,3.881836,0.3863821,1,0.8,0.8,0.8,1,1,42,57.736721,57.736721,1,3,1,43,1,0,9190803,1,0,1,0,0,42,0,0,57.736721,0,0,57.736721,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0,0
7103,7103,2564,WaterTaxi,1,73.679756,2.55127,0.3863821,0.8,0.6,0.8,0.8,1,1,42,57.736721,57.736721,1,3,1,43,1,0,9190803,1,0,0,1,0,0,42,0,0,57.736721,0,0,57.736721,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0
7104,7104,2567,Ferry,1,98.227867,4.431152,0.3863821,0.4,0.2,0.2,0.4,0.6,1,42,57.736721,57.736721,1,3,1,43,1,0,9190803,1,1,0,0,42,0,0,57.736721,0,0,57.736721,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0,0,0
7105,7105,2567,Helicopter,0,91.547348,18.408203,0.3863821,0.4,0.2,0.6,0.8,0.8,1,42,57.736721,57.736721,1,3,1,43,1,0,9190803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7106,7106,2567,Hovercraft,0,66.943802,3.881836,0.3863821,1,0.8,0.8,0.8,1,1,42,57.736721,57.736721,1,3,1,43,1,0,9190803,1,0,1,0,0,42,0,0,57.736721,0,0,57.736721,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0,0
